Strata_ID_Number,D_Wh_Cancer,D_Bl_Cancer,D_Hi_Cancer,No_Exercise,Few_Fruit_Veg,Obesity,Smoker,Uninsured,Prim_Care_Phys_Rate,Community_Health_Center_Ind
6,-1111,11,-1111,16.5,75,21.5,21.8,27433,84,1
42,16,21,-1111,26.8,76.4,30.5,22,3984,34.8,1
8,18,13,-1111,20.7,72.6,23,27.1,12296,79.2,1
22,10,-1111,-1111,23.6,76.2,24.2,24.7,10750,102.7,1
83,-1111,-1111,-1111,24.3,-1111.1,-1111.1,20.2,1484,41,2
5,15,12,-1111,17.5,75.7,22.5,20.5,41730,91.9,1
49,20,-1111,-1111,20.1,79.2,25,25.3,6755,60.9,1
14,20,15,-1111,21,75.5,29.9,21.9,12851,68.9,2
77,-1111,-1111,-1111,30,78.7,28.1,15.4,6486,60.6,1
4,18,12,-1111,20.9,74.9,25.2,19.3,48788,71.1,1
78,-1111,-1111,-1111,-1111.1,-1111.1,22,16.9,2282,8.6,1
3,12,12,-1111,16.1,72.6,19.4,20.9,84898,166.9,1
20,17,12,-1111,19.2,73.4,20,15.5,8267,48.4,1
82,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,287,0,2
59,-1111,-1111,-1111,22.7,72.8,22.7,19.9,3340,87,1
23,21,13,-1111,25.9,79.6,26.1,23.1,11753,58.2,1
33,12,14,-1111,20,78.6,21,22.5,3369,73.3,2
84,25,-1111,-1111,19.9,-1111.1,12.2,10.7,982,85.5,2
40,12,-1111,-1111,23.6,76,24.6,21.8,3783,67.8,1
10,25,-1111,23,15.5,71.8,19.6,16.3,53319,102.2,1
81,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,427,0,1
20,17,12,-1111,21.2,73.8,26,19.4,10610,71.6,1
17,12,-1111,-1111,22.7,73.4,26.5,21.8,8923,46.1,1
1,13,11,10,23.1,73.6,20.9,23.8,95074,148.6,1
21,14,26,-1111,31.7,80.9,31.5,27.5,6882,36.8,1
16,11,-1111,-1111,26.4,76,25.7,24.8,15681,50.7,1
30,-1111,-1111,-1111,26.5,77.1,27.3,26,5266,41.9,1
10,25,-1111,23,24.4,69.6,25.1,19,39720,67.1,1
6,-1111,11,-1111,25.3,80.3,23.2,28.4,10689,87.5,2
21,14,26,-1111,30.6,80.6,26.8,23.8,6947,119.9,2
2,17,11,19,21.3,71.9,18.4,18.2,43275,82.1,2
11,20,-1111,-1111,19.8,75.3,25.2,19.1,10068,51.1,1
16,11,-1111,-1111,26.5,81.9,26.1,24.7,13439,102,1
58,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,509,17.7,1
18,14,-1111,-1111,27.9,71.7,24.1,28.2,5384,43.6,2
14,20,15,-1111,15.5,66.6,21.8,17.9,12436,71.9,2
9,12,11,-1111,17.8,74,15.4,18.9,33760,79.3,1
32,11,15,-1111,20.9,81.8,24.9,21.3,3717,24.6,1
21,14,26,-1111,25.6,78.5,26.6,21.4,8193,47.1,2
49,20,-1111,-1111,23.9,-1111.1,18.9,21.8,3699,53.4,2
18,14,-1111,-1111,20.7,83.1,25.5,24.5,6341,57,2
24,17,-1111,-1111,24.4,80.5,25.8,26,9777,53.7,1
11,20,-1111,-1111,21.1,73.8,22,22.5,13834,88.3,2
11,20,-1111,-1111,22,77.4,26.9,24.8,26371,137.8,1
2,17,11,19,24.5,76.1,24.5,24,41799,126.2,1
26,-1111,-1111,-1111,21.9,-1111.1,26,31.1,2147,47.7,1
4,18,12,-1111,24.8,78.4,21.5,29.4,30098,58.1,1
7,-1111,12,-1111,29.5,79.9,29.8,26.6,19079,48.6,1
58,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,715,0,1
13,13,-1111,-1111,22.9,75.2,26,20.1,11766,58.9,1
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1275,27.3,1
50,12,17,-1111,28.2,79.9,31.8,23.5,4806,40.2,1
28,16,-1111,-1111,30,76.1,22.1,17.9,4396,52.2,1
22,10,-1111,-1111,22.3,83.7,21.9,24.3,10157,56.4,1
30,-1111,-1111,-1111,28,77.3,31.2,24.5,4679,39.3,2
55,23,-1111,-1111,-1111.1,84.3,20.9,15.7,2489,17,2
16,11,-1111,-1111,26,72,21.6,28.8,18235,85.4,1
10,25,-1111,23,24.8,73.9,22.2,22.1,52811,66,1
24,17,-1111,-1111,29.2,82.9,27,26,8772,48.5,1
13,13,-1111,-1111,22.1,72.5,24.1,29.1,13318,73.3,2
10,25,-1111,23,21.6,77.7,25,26.9,34471,100.8,2
4,18,12,-1111,26.1,76.1,23.7,28.7,25187,87.9,1
16,11,-1111,-1111,22.5,81.9,27.8,28.7,11456,65.9,2
30,-1111,-1111,-1111,26.1,89,25.1,29.5,4320,67.6,1
16,11,-1111,-1111,25.9,81.8,25.7,28.6,11359,51,1
30,-1111,-1111,-1111,27.6,82.1,24.9,23.9,4957,56.2,2
11,20,-1111,-1111,23.7,72.3,25.9,23.9,16679,50.2,2
2,17,11,19,17.2,73,17.1,19,50083,167.2,1
55,23,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1457,532.4,2
10,25,-1111,23,22.6,73.4,24.7,19.8,21848,90.7,2
21,14,26,-1111,23.4,85.1,27.8,26.1,9455,36.7,2
47,14,-1111,-1111,22.6,75.7,28.3,24.8,3512,24.6,2
1,13,11,10,28.4,74.5,26.4,28,252345,131.3,1
26,-1111,-1111,-1111,28.5,-1111.1,24.2,21.4,5308,40.8,2
43,15,-1111,-1111,12.6,-1111.1,-1111.1,16.9,2122,84.1,1
13,13,-1111,-1111,23.8,84.3,24.5,24.7,12663,40.7,1
25,14,-1111,-1111,24.3,-1111.1,26.1,23.4,3372,52.3,2
21,14,26,-1111,23.1,79.5,21.1,22.6,8934,52,2
58,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,875,15.6,2
31,22,-1111,-1111,25.6,-1111.1,21.9,23,4777,30.9,1
30,-1111,-1111,-1111,27.8,78.3,28,27.1,4732,60,1
28,16,-1111,-1111,17.8,-1111.1,25.3,18.8,3779,85.8,2
24,17,-1111,-1111,23.7,79.4,19.3,29.4,5861,53.6,2
26,-1111,-1111,-1111,24.7,79.5,23.3,24.2,3896,54.7,2
16,11,-1111,-1111,28.5,76.6,25.4,25.5,13106,77,1
30,-1111,-1111,-1111,33.4,77.9,22.5,25.4,5918,55.9,2
4,18,12,-1111,25.5,75.5,27.5,23.2,28264,73.2,1
29,-1111,18,-1111,19,-1111.1,30.6,24.4,2697,46.2,1
9,12,11,-1111,23.5,75,23.3,21.3,33119,66.8,1
26,-1111,-1111,-1111,20.1,69.6,17.2,17.7,2285,174.4,2
13,13,-1111,-1111,24.9,74.1,20.4,23.5,10530,86.8,1
17,12,-1111,-1111,18.6,68.4,14.9,20.8,6525,87.2,1
3,12,12,-1111,28,73.3,20,22.4,78507,130.9,1
11,20,-1111,-1111,18.8,68.8,17.2,19.4,7972,106.6,1
65,19,15,-1111,29.1,85.5,25.1,31.6,3340,49.7,1
15,14,15,-1111,25.3,77.2,27,26.5,21695,45.9,1
68,19,22,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2380,55,1
14,20,15,-1111,25.7,78.7,26.7,24.7,21239,87.2,1
69,-1111,-1111,-1111,31.6,82.1,40.2,23.8,3061,56.7,1
69,-1111,-1111,-1111,30.6,76,28.8,23.5,4054,38.6,1
14,20,15,-1111,17.4,72.9,16.8,21,17117,96.5,1
15,14,15,-1111,24.4,79.6,27.4,25.8,21119,34.3,1
44,-1111,14,-1111,17.6,82.1,33.1,20.8,2489,19.9,1
5,15,12,-1111,20.7,74,21,22,45735,182.8,1
28,16,-1111,-1111,36.9,81.3,25.7,27.1,7881,42.7,1
33,12,14,-1111,26,-1111.1,33.2,32.4,4786,51.2,2
33,12,14,-1111,35.5,85.1,27.3,29.2,6920,43.7,1
52,15,13,-1111,33.6,81.1,23.5,26.6,5995,59.9,1
51,21,-1111,-1111,28.5,83.6,32.8,29.2,7496,68.2,1
8,18,13,-1111,28.1,83,28.6,27.2,11382,72.8,1
53,-1111,14,-1111,36.9,82.7,28,25.5,7091,54.9,1
20,17,12,-1111,25.3,80.2,27,22.1,12899,51.4,1
42,16,21,-1111,24.6,89.7,28.4,23.2,3277,27.4,2
68,19,22,-1111,31,79.9,32,19.7,3878,54.1,1
7,-1111,12,-1111,30,80.4,27.4,26.5,20012,109.1,1
8,18,13,-1111,20.8,77.5,24.9,22.6,9508,64,1
4,18,12,-1111,21.5,75.5,21.8,21.1,46056,120.5,1
24,17,-1111,-1111,25.8,74.7,28.4,20.9,9540,147.1,1
68,19,22,-1111,29.3,84.9,33.1,17.9,4031,37.5,1
6,-1111,11,-1111,22.3,75.5,25.1,31.3,32165,61.2,1
67,12,13,-1111,31.5,-1111.1,28.6,30.6,4334,51.4,1
28,16,-1111,-1111,29.9,82.5,29.3,31.6,7314,56.7,1
22,10,-1111,-1111,30,73,28.5,24.7,8569,42.8,2
22,10,-1111,-1111,30.1,80.2,30.8,28.2,10294,55.5,1
69,-1111,-1111,-1111,26,-1111.1,30.3,20.4,3877,9.7,1
11,20,-1111,-1111,20.7,75.5,23.1,25,26740,69.7,1
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,19.6,1069,29.7,1
53,-1111,14,-1111,31.7,77.2,34.9,25.9,7893,60.2,1
52,15,13,-1111,43.3,80.4,35.4,35.7,5381,28.6,1
49,20,-1111,-1111,34,79,25.4,23.5,5441,67.1,1
21,14,26,-1111,22.9,74.1,22.4,23.5,8325,64.7,2
8,18,13,-1111,30,79.5,35.2,21,16341,67.3,1
14,20,15,-1111,26.4,77.1,20.1,24.1,13335,74,2
5,15,12,-1111,20.1,73.6,22.2,20.1,42449,127,1
64,12,-1111,-1111,25.6,83.4,28.6,25,3520,15.9,1
14,20,15,-1111,27.9,76.8,25.1,25.3,34411,87.7,1
7,-1111,12,-1111,27.6,75.7,27.5,24.1,16527,54,1
50,12,17,-1111,32.4,82.3,31.9,28.5,3700,70.1,2
51,21,-1111,-1111,28.9,73.6,39.5,24,7654,25.4,1
14,20,15,-1111,23,75.9,22.2,25.1,21427,50.5,1
82,-1111,-1111,-1111,32.1,82.7,24.3,14.6,504,0,1
58,12,-1111,-1111,25.2,81.7,25.1,20.3,1561,94.4,2
86,-1111,-1111,-1111,22.4,80.3,22.7,28.8,864,0,1
58,12,-1111,-1111,27.9,73.8,22.3,16,689,56.4,2
28,16,-1111,-1111,19.5,82.3,21.2,18.2,2099,56.9,2
26,-1111,-1111,-1111,21.9,82.3,24.9,20.3,3166,77.8,2
40,12,-1111,-1111,29.7,78.9,26.1,18.6,771,135,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,587,47.6,2
85,-1111,-1111,-1111,28.1,78.1,25.4,25,1668,42.9,2
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,308,0,2
74,12,25,-1111,25.1,80.5,28.7,21.2,1755,21.8,2
84,25,-1111,-1111,-1111.1,74.3,22.9,15.8,555,0,2
44,-1111,14,-1111,16.3,78.3,22.8,18.5,1381,84.6,2
31,22,-1111,-1111,23.8,82.1,23,23.8,1959,100,2
86,-1111,-1111,-1111,34.2,82.4,38.3,28.5,1331,0,1
80,-1111,-1111,-1111,24,76.5,18.7,20.1,966,88.6,2
60,-1111,-1111,-1111,25.5,82.1,20.2,21.8,1498,101.2,2
84,25,-1111,-1111,27.4,73.1,24,19.4,797,69.5,2
58,12,-1111,-1111,22.4,78.6,21.2,16.7,476,46.6,2
86,-1111,-1111,-1111,25.9,79.4,31.4,38.9,1701,64.9,1
43,15,-1111,-1111,32.9,81.7,18.7,17,456,30.2,2
81,14,-1111,-1111,32.5,86,30.4,14.5,534,24.3,2
84,25,-1111,-1111,22.8,77.9,25,19.7,1097,95.2,2
81,14,-1111,-1111,32.4,-1111.1,23.1,10.4,336,0,2
40,12,-1111,-1111,28.6,75,25,16.5,497,67.7,2
88,-1111,-1111,-1111,31.7,81.6,26.3,17.2,931,93.2,2
82,-1111,-1111,-1111,30.9,82.6,20.3,13,365,156.9,2
40,12,-1111,-1111,24.5,77.7,23.4,23.3,676,0,1
84,25,-1111,-1111,34.5,76.8,27.5,12.3,443,90.7,2
40,12,-1111,-1111,23.9,82.2,23.3,21.6,330,0,2
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,282,0,2
38,15,-1111,-1111,19.7,80.3,23.9,17.3,1776,100.7,1
58,12,-1111,-1111,28.2,73.9,21.9,13.1,809,105.5,2
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,258,0,1
86,-1111,-1111,-1111,22.7,75.8,-1111.1,20.2,776,0,2
81,14,-1111,-1111,32.7,74,26.4,14.3,270,93.6,1
81,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,225,0,1
58,12,-1111,-1111,37.5,82.2,30.3,17.3,583,72.3,1
59,-1111,-1111,-1111,25.6,83.7,23.5,22.5,751,63.4,2
39,12,-1111,-1111,17,78.1,14.5,20.5,2543,125,2
38,15,-1111,-1111,19.8,83.9,18.9,20.6,1873,104.9,2
86,-1111,-1111,-1111,31.1,74,29.3,30.4,757,0,1
58,12,-1111,-1111,23.1,81,22.9,15.9,597,50.6,2
84,25,-1111,-1111,23.3,-1111.1,26.6,16,339,76.4,2
81,14,-1111,-1111,33.2,80,31.1,20,556,45.3,2
78,-1111,-1111,-1111,20.5,83.2,21.5,22.3,3268,44.7,1
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,556,0,1
84,25,-1111,-1111,34.5,77.4,24.8,14.4,351,0,1
11,20,-1111,-1111,20,82.1,21.7,22.3,12120,126.8,1
40,12,-1111,-1111,21.2,77.5,25.8,22.5,734,0,2
20,17,12,-1111,20.2,77.8,19,23.2,11348,93,1
84,25,-1111,-1111,31.8,78,21.3,13.7,643,0,1
81,14,-1111,-1111,31.8,80.1,22.2,23.1,315,170.1,1
74,12,25,-1111,31.1,80.1,26.9,27.6,1910,59.7,2
81,14,-1111,-1111,32.1,-1111.1,26.2,19.3,391,0,1
86,-1111,-1111,-1111,21.7,77.3,29.7,42.4,4000,43.9,2
84,25,-1111,-1111,26.1,78.5,27.8,19.1,863,29,2
78,-1111,-1111,-1111,26,84.9,25.3,19.1,365,0,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,218,0,1
66,30,12,-1111,29.8,75.2,36.4,39.9,3053,40.5,1
88,-1111,-1111,-1111,30.7,79.7,29.4,18.9,1059,82.4,2
54,20,-1111,-1111,25,81.8,19.6,25.4,772,11.7,2
57,29,-1111,-1111,23.1,83.1,23.7,18.3,765,81.7,1
61,13,-1111,-1111,26.7,74.7,26.5,24.8,803,91,2
60,-1111,-1111,-1111,21.3,76.4,23,21.1,1768,138.1,2
86,-1111,-1111,-1111,31.1,88,36,34.4,718,0,2
21,14,26,-1111,32.6,71.2,25.3,25.4,7393,88.4,2
30,-1111,-1111,-1111,30.3,-1111.1,19.4,-1111.1,6039,33.2,2
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2634,24.3,2
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1978,7.7,1
14,20,15,-1111,28.5,63.3,28.2,28.5,10323,65.8,1
19,17,-1111,-1111,31.6,77.2,28.9,20.4,10696,72.8,1
35,11,-1111,-1111,-1111.1,-1111.1,22.8,-1111.1,6423,46.7,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1820,30,1
30,-1111,-1111,-1111,30.5,-1111.1,32.7,25.9,3705,51.5,2
24,17,-1111,-1111,40.9,65.7,29,28.3,7403,42.5,1
48,25,-1111,-1111,29.9,-1111.1,-1111.1,-1111.1,3722,41.4,2
65,19,15,-1111,19.3,-1111.1,-1111.1,-1111.1,1931,31.4,1
52,15,13,-1111,-1111.1,88.4,-1111.1,25,4867,45.1,1
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1413,25,1
53,-1111,14,-1111,28.2,-1111.1,-1111.1,26.6,5747,45.8,1
28,16,-1111,-1111,33.9,74.4,21.4,22.6,6406,80.6,2
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2488,27.4,2
50,12,17,-1111,28.5,71.8,28.7,24.9,6427,77.9,1
3,12,12,-1111,27.9,69.6,23.4,22.4,67956,151.4,1
64,12,-1111,-1111,-1111.1,-1111.1,10.7,-1111.1,1710,59.9,2
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2607,60.3,1
29,-1111,18,-1111,37.1,-1111.1,24.9,32.3,5292,61,2
50,12,17,-1111,33.1,76.5,29.4,32.8,4966,76.7,2
33,12,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3848,26.1,1
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3254,40.8,1
28,16,-1111,-1111,35.8,78.4,24.6,36.3,4793,68.3,2
50,12,17,-1111,38.2,77.4,28.6,34.9,5725,62.3,2
30,-1111,-1111,-1111,36.3,-1111.1,-1111.1,27.1,3629,61.4,2
41,-1111,-1111,-1111,-1111.1,-1111.1,16.4,-1111.1,2971,4.5,1
22,10,-1111,-1111,43.2,71.1,29.3,27.3,7814,73.5,2
69,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2694,27.4,1
19,17,-1111,-1111,41.6,71.4,25.9,26.6,7559,90.2,1
4,18,12,-1111,27.3,67.4,25.2,22,35600,129,1
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1232,29.8,1
69,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,20.5,3896,21.3,1
73,15,-1111,-1111,34.7,-1111.1,-1111.1,31.8,4117,42.4,1
32,11,15,-1111,42.1,70.3,18.3,24.6,6274,40.9,1
76,12,10,-1111,-1111.1,-1111.1,-1111.1,18.6,3553,50.9,1
60,-1111,-1111,-1111,-1111.1,-1111.1,18.5,26.7,2882,34.1,2
49,20,-1111,-1111,39.2,-1111.1,34.4,22.9,4285,66.6,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2979,16.8,2
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1162,25,2
39,12,-1111,-1111,-1111.1,-1111.1,14.2,-1111.1,2299,32.9,2
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1815,18.1,1
28,16,-1111,-1111,39.2,-1111.1,25.2,38.5,5713,43.4,1
73,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2594,38.6,1
4,18,12,-1111,25.6,69.3,22.4,23.5,38623,142,1
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,980,26.4,1
69,-1111,-1111,-1111,38.5,-1111.1,-1111.1,-1111.1,3737,26.1,2
30,-1111,-1111,-1111,37.3,71.4,32.7,34.7,5012,43.8,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1674,26.2,2
30,-1111,-1111,-1111,39.4,75.6,31.7,31.3,3681,61.7,2
28,16,-1111,-1111,27.5,72.8,25.6,25.9,4403,46.1,1
32,11,15,-1111,33.6,67.8,24.7,27.2,6558,72.1,2
64,12,-1111,-1111,-1111.1,76.1,20.6,28.1,3199,55.4,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2965,23.2,1
22,10,-1111,-1111,30.3,68.6,30.3,19.5,11841,144.3,2
32,11,15,-1111,38.8,-1111.1,27.8,25.6,3140,43.2,2
30,-1111,-1111,-1111,34.7,-1111.1,-1111.1,-1111.1,3020,28.2,2
19,17,-1111,-1111,30.7,68,25.8,26.7,8490,77.3,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1537,17.2,1
32,11,15,-1111,34.5,73.3,-1111.1,32.5,5651,34.7,1
15,14,15,-1111,24.7,68.3,20,27.1,17192,56.4,2
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,596,16.6,2
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2460,14.9,1
30,-1111,-1111,-1111,41.9,69.8,27.5,29.6,4023,59,2
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2750,63.3,1
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,951,26.4,1
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,829,0,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2077,69,1
19,17,-1111,-1111,26.2,69.9,20.1,28.9,8159,78.1,1
32,11,15,-1111,31.3,-1111.1,-1111.1,28.5,3525,26.7,1
50,12,17,-1111,34.9,75.7,25.5,23.9,5454,43.5,2
45,15,-1111,-1111,32.8,65.4,28.1,24.6,6110,46.4,2
12,11,-1111,-1111,26.6,68.4,25.1,24.6,19275,53.1,1
69,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3799,41.2,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1572,47.3,2
19,17,-1111,-1111,30.9,71.1,30.5,28.5,10677,56.8,1
3,12,12,-1111,32,72.1,27.8,21.3,135915,116.1,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2071,53.6,1
59,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1504,23.1,1
14,20,15,-1111,33.7,65,25,23.8,16357,141.4,1
12,11,-1111,-1111,28.9,69.1,21.8,28.4,13942,62.8,2
33,12,14,-1111,40.5,78,30.6,36.8,6457,32.1,2
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,959,26.1,1
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1882,56.9,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2715,10.5,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,573,0,1
32,11,15,-1111,-1111.1,-1111.1,24.7,30.7,5644,52.8,1
14,20,15,-1111,34.5,74.1,21.3,27.6,12153,255.1,1
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2242,41.4,1
30,-1111,-1111,-1111,26,-1111.1,26.3,26.5,4189,59.3,2
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3468,45.4,1
12,11,-1111,-1111,17.8,67.2,15.2,17.2,11660,144.5,2
45,15,-1111,-1111,22.6,71.6,24,29.1,8813,41.8,2
8,18,13,-1111,29.6,81.3,-1111.1,27.9,7081,58.5,2
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2343,70.6,2
23,21,13,-1111,38.4,80.9,35.7,26.2,14269,56.4,2
73,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4521,44.6,2
38,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1144,11,2
79,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,339,0,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,9030,34.7,1
40,12,-1111,-1111,-1111.1,88.3,-1111.1,12.5,3865,23,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1665,74.3,1
59,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3106,20,2
33,12,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,9100,28.6,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,778,52,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5576,33.5,1
6,-1111,11,-1111,27.3,76.4,25.3,31,40668,121.1,2
1,13,11,10,26.1,77.9,30.6,19.5,278220,94.6,1
58,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1400,32.9,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,109,0,2
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2899,33.2,2
23,21,13,-1111,32.5,79.5,24.8,28.5,13480,102.6,2
15,14,15,-1111,25.2,76.4,32,22.8,38780,85.5,1
7,-1111,12,-1111,20.4,77.1,19.1,16.1,26643,102.4,1
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1937,66.1,2
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,471,0,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2386,13,1
36,17,-1111,-1111,22.2,-1111.1,-1111.1,24.3,6519,64.7,1
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2869,23.2,2
49,20,-1111,-1111,28.9,-1111.1,20.7,-1111.1,5769,52.8,2
52,15,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5905,35.6,1
42,16,21,-1111,17,-1111.1,-1111.1,9.7,4121,72.8,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2242,7.4,2
5,15,12,-1111,39.2,80.2,32,13.9,104791,61.9,1
73,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2437,81.7,2
56,28,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,810,0,1
36,17,-1111,-1111,30.3,85.2,-1111.1,-1111.1,4938,39.8,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2165,26.2,1
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4021,10.6,2
35,11,-1111,-1111,19,-1111.1,19.8,-1111.1,9215,45.4,2
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1152,91.2,2
58,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1506,26.6,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,991,0,1
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,645,0,2
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1849,34.6,2
10,25,-1111,23,17.1,79.7,20.7,15,63811,86.4,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,630,0,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3464,67.5,2
18,14,-1111,-1111,26,84,25.4,23.2,11396,67.7,2
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3036,51.1,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,547,0,2
34,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5708,30.9,2
20,17,12,-1111,18.3,91.4,21.8,-1111.1,10293,11.9,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,420,0,2
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,638,26.1,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,828,0,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1753,29.9,1
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,856,0,2
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1404,64.8,2
1,13,11,10,27.8,76.2,22.5,20,404920,85.4,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3220,35.1,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4493,32.4,1
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,938,0,2
10,25,-1111,23,22.2,80.1,23.3,17.3,57081,54.3,2
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3388,29.3,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,477,0,2
